,Gender,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Urban_or_Rural,Avg_Daily_Screen_Time_hr
,Male,Smartphone,TRUE,Poor Sleep,Rural,4.08
,Female,TV,TRUE,Poor Sleep,Rural,3.41
,Male,Smartphone,TRUE,Poor Sleep,Urban,6.41
,Male,TV,TRUE,Poor Sleep,Urban,6.03
,Male,Smartphone,TRUE,Poor Sleep,Rural,5.19
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.43
,Male,Smartphone,TRUE,Poor Sleep,Rural,6.09
,Male,Tablet,TRUE,Poor Sleep,Urban,5.32
,Female,TV,TRUE,Poor Sleep,Rural,5.92
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.68
,Male,TV,TRUE,Poor Sleep,Rural,5.75
,Female,Laptop,TRUE,Poor Sleep,Rural,5.09
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.61
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.65
,Male,Laptop,TRUE,Poor Sleep,Urban,3.76
,Female,Laptop,TRUE,Poor Sleep,Rural,3.62
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.65
,Male,TV,TRUE,Poor Sleep,Rural,7.72
,Male,Smartphone,TRUE,Poor Sleep,Rural,4.18
,Female,TV,TRUE,Poor Sleep,Urban,4.7
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.2
,Male,Smartphone,TRUE,Poor Sleep,Rural,6.94
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.02
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.82
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.95
,Male,TV,TRUE,Poor Sleep,Urban,7.65
,Male,Laptop,TRUE,Poor Sleep,Urban,5.05
,Male,TV,TRUE,Poor Sleep,Urban,5.82
,Male,TV,TRUE,Poor Sleep,Rural,5.53
,Female,TV,TRUE,Poor Sleep,Urban,3.88
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.86
,Female,Laptop,TRUE,Poor Sleep,Rural,4.91
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.8
,Female,Laptop,TRUE,Poor Sleep,Urban,4.41
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.63
,Male,Laptop,TRUE,Poor Sleep,Urban,6.14
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.53
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.44
,Male,TV,TRUE,Poor Sleep,Urban,3.81
,Female,Laptop,TRUE,Poor Sleep,Urban,5.64
,Female,TV,TRUE,Poor Sleep,Urban,4.21
,Female,Laptop,TRUE,Poor Sleep,Rural,4.63
,Male,TV,TRUE,Poor Sleep,Urban,4.57
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.07
,Male,Smartphone,TRUE,Poor Sleep,Rural,5.75
,Male,Laptop,TRUE,Poor Sleep,Rural,5.11
,Male,Smartphone,TRUE,Poor Sleep,Urban,6.33
,Male,TV,TRUE,Poor Sleep,Urban,6.07
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.3
,Male,Tablet,TRUE,Poor Sleep,Urban,4.89
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.67
,Female,TV,TRUE,Poor Sleep,Urban,5.93
,Male,Smartphone,TRUE,Poor Sleep,Urban,7.25
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.94
,Female,Laptop,TRUE,Poor Sleep,Urban,3.96
,Female,Smartphone,TRUE,Poor Sleep,Rural,3.47
,Female,Laptop,TRUE,Poor Sleep,Urban,6.92
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.67
,Female,Laptop,TRUE,Poor Sleep,Urban,4.22
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.01
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.35
,Female,TV,TRUE,Poor Sleep,Rural,9.88
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.41
,Male,Tablet,TRUE,Poor Sleep,Urban,4.71
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.46
,Female,Smartphone,TRUE,Poor Sleep,Rural,3.57
,Female,Laptop,TRUE,Poor Sleep,Urban,3.23
,Male,TV,TRUE,Poor Sleep,Rural,7.26
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.97
,Female,TV,TRUE,Poor Sleep,Urban,6.31
,Female,Laptop,TRUE,Poor Sleep,Urban,3.93
,Male,Laptop,TRUE,Poor Sleep,Urban,3.02
,Female,Tablet,TRUE,Poor Sleep,Urban,5.0
,Female,Tablet,TRUE,Poor Sleep,Urban,4.4
,Female,Smartphone,TRUE,Poor Sleep,Rural,3.75
,Female,TV,TRUE,Poor Sleep,Urban,5.36
,Male,Smartphone,TRUE,Poor Sleep,Rural,4.25
,Male,Tablet,TRUE,Poor Sleep,Urban,5.77
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.57
,Female,Tablet,TRUE,Poor Sleep,Urban,4.85
,Female,TV,TRUE,Poor Sleep,Urban,9.73
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.94
,Female,TV,TRUE,Poor Sleep,Urban,5.13
,Female,TV,TRUE,Poor Sleep,Urban,3.87
,Female,Laptop,TRUE,Poor Sleep,Urban,3.92
,Male,Tablet,TRUE,Poor Sleep,Urban,8.03
,Male,Smartphone,TRUE,Poor Sleep,Rural,3.36
,Female,Smartphone,TRUE,Poor Sleep,Rural,5.9
,Male,Smartphone,TRUE,Poor Sleep,Rural,3.3
,Male,Tablet,TRUE,Poor Sleep,Rural,3.69
,Female,TV,TRUE,Poor Sleep,Urban,8.63
,Male,Laptop,TRUE,Poor Sleep,Urban,6.32
,Female,Smartphone,TRUE,Poor Sleep,Rural,6.8
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.14
,Female,Laptop,TRUE,Poor Sleep,Urban,3.61
,Male,Smartphone,TRUE,Poor Sleep,Urban,6.12
,Male,Laptop,TRUE,Poor Sleep,Urban,3.81
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.52
,Female,TV,TRUE,Poor Sleep,Urban,5.97
,Male,TV,TRUE,Poor Sleep,Urban,4.65
,Male,Smartphone,TRUE,Poor Sleep,Rural,6.83
,Male,Smartphone,TRUE,Poor Sleep,Urban,10.2
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.96
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.98
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.07
,Female,TV,TRUE,Poor Sleep,Urban,4.18
,Female,Tablet,TRUE,Poor Sleep,Urban,4.72
,Female,TV,TRUE,Poor Sleep,Rural,4.58
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.45
,Female,Laptop,TRUE,Poor Sleep,Urban,5.55
,Male,TV,TRUE,Poor Sleep,Urban,3.95
,Male,Laptop,TRUE,Poor Sleep,Urban,3.58
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.72
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.82
,Female,Laptop,TRUE,Poor Sleep,Urban,4.43
,Female,TV,TRUE,Poor Sleep,Urban,4.92
,Male,TV,TRUE,Poor Sleep,Urban,6.76
,Female,Tablet,TRUE,Poor Sleep,Urban,3.59
,Male,TV,TRUE,Poor Sleep,Urban,4.47
,Male,Laptop,TRUE,Poor Sleep,Urban,3.91
,Male,Smartphone,TRUE,Poor Sleep,Urban,6.13
,Female,Smartphone,TRUE,Poor Sleep,Rural,6.21
,Female,Laptop,TRUE,Poor Sleep,Urban,5.8
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.57
,Female,TV,TRUE,Poor Sleep,Urban,5.17
,Female,Laptop,TRUE,Poor Sleep,Urban,4.77
,Male,Tablet,TRUE,Poor Sleep,Urban,4.53
,Female,Tablet,TRUE,Poor Sleep,Urban,4.18
,Male,Tablet,TRUE,Poor Sleep,Rural,4.29
,Male,TV,TRUE,Poor Sleep,Urban,3.59
,Male,Laptop,TRUE,Poor Sleep,Urban,5.52
,Female,Laptop,TRUE,Poor Sleep,Urban,3.88
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.62
,Female,Tablet,TRUE,Poor Sleep,Urban,4.93
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.8
,Female,Laptop,TRUE,Poor Sleep,Rural,3.82
,Female,Laptop,TRUE,Poor Sleep,Urban,6.07
,Male,Tablet,TRUE,Poor Sleep,Urban,3.71
,Male,TV,TRUE,Poor Sleep,Urban,4.08
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.77
,Female,Laptop,TRUE,Poor Sleep,Urban,4.49
,Male,TV,TRUE,Poor Sleep,Rural,3.95
,Female,TV,TRUE,Poor Sleep,Urban,7.81
,Female,Tablet,TRUE,Poor Sleep,Urban,5.64
,Female,Tablet,TRUE,Poor Sleep,Rural,9.65
,Male,TV,TRUE,Poor Sleep,Urban,4.56
,Female,TV,TRUE,Poor Sleep,Urban,3.61
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.57
,Female,Smartphone,TRUE,Poor Sleep,Rural,6.51
,Male,Tablet,TRUE,Poor Sleep,Urban,5.24
,Female,TV,TRUE,Poor Sleep,Rural,9.29
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.03
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.69
,Male,Laptop,TRUE,Poor Sleep,Urban,4.82
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.31
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.81
,Male,Smartphone,TRUE,Poor Sleep,Rural,5.99
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.37
,Female,Laptop,TRUE,Poor Sleep,Rural,3.87
,Female,Laptop,TRUE,Poor Sleep,Urban,4.3
,Male,TV,TRUE,Poor Sleep,Urban,3.03
,Male,Smartphone,TRUE,Poor Sleep,Urban,7.78
,Male,Tablet,TRUE,Poor Sleep,Rural,4.0
,Male,TV,TRUE,Poor Sleep,Urban,6.3
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.92
,Male,TV,TRUE,Poor Sleep,Rural,4.88
,Male,Smartphone,TRUE,Poor Sleep,Rural,4.69
,Female,Laptop,TRUE,Poor Sleep,Urban,6.37
,Female,Laptop,TRUE,Poor Sleep,Rural,6.13
,Female,TV,TRUE,Poor Sleep,Urban,4.44
,Female,Laptop,TRUE,Poor Sleep,Urban,4.35
,Female,Smartphone,TRUE,Poor Sleep,Rural,6.23
,Female,Tablet,TRUE,Poor Sleep,Urban,4.95
,Male,Laptop,TRUE,Poor Sleep,Urban,3.19
,Female,Tablet,TRUE,Poor Sleep,Urban,6.34
,Female,Smartphone,TRUE,Poor Sleep,Rural,5.4
,Female,TV,TRUE,Poor Sleep,Rural,3.29
,Female,TV,TRUE,Poor Sleep,Urban,4.79
,Male,TV,TRUE,Poor Sleep,Urban,6.24
,Male,Laptop,TRUE,Poor Sleep,Urban,4.86
,Female,Laptop,TRUE,Poor Sleep,Urban,4.84
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.73
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.51
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.85
,Male,Laptop,TRUE,Poor Sleep,Urban,5.45
,Male,Smartphone,TRUE,Poor Sleep,Urban,8.91
,Female,TV,TRUE,Poor Sleep,Rural,4.83
,Male,Smartphone,TRUE,Poor Sleep,Rural,4.48
,Male,Laptop,TRUE,Poor Sleep,Urban,3.38
,Female,Smartphone,TRUE,Poor Sleep,Urban,3.55
,Male,Laptop,TRUE,Poor Sleep,Rural,6.8
,Male,Smartphone,TRUE,Poor Sleep,Urban,4.23
,Male,Laptop,TRUE,Poor Sleep,Urban,3.36
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.93
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.22
,Female,Laptop,TRUE,Poor Sleep,Urban,4.06
,Female,Laptop,TRUE,Poor Sleep,Rural,4.62
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.8
,Male,Tablet,TRUE,Poor Sleep,Rural,4.02
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.03
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.3
,Female,Smartphone,TRUE,Poor Sleep,Rural,5.8
,Female,TV,TRUE,Poor Sleep,Urban,3.83
,Male,TV,TRUE,Poor Sleep,Urban,3.75
,Female,Smartphone,TRUE,Poor Sleep,Urban,4.22
,Female,Smartphone,TRUE,Poor Sleep,Urban,5.27
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.62
,Male,Smartphone,TRUE,Poor Sleep,Urban,5.22
,Male,Tablet,TRUE,Poor Sleep,Rural,5.32
,Female,TV,TRUE,Poor Sleep,Urban,5.69
,Female,Smartphone,TRUE,Poor Sleep,Urban,7.54
,Female,Laptop,TRUE,Poor Sleep,Urban,7.09
,Male,TV,TRUE,Poor Sleep,Urban,3.66
,Male,Smartphone,TRUE,Poor Sleep,Rural,6.62
,Male,Smartphone,TRUE,Poor Sleep,Urban,3.26
,Female,Smartphone,TRUE,Poor Sleep,Rural,4.43
,Male,TV,TRUE,Poor Sleep,Urban,5.6
None,,,,,,
,Female,Laptop,FALSE,None,Urban,1.21
,Male,TV,FALSE,None,Rural,2.97
,Male,TV,TRUE,None,Urban,2.74
,Female,TV,FALSE,None,Urban,0.0
,Female,Tablet,FALSE,None,Urban,1.63
,Male,Smartphone,TRUE,None,Urban,4.96
,Female,Smartphone,FALSE,None,Urban,1.85
,Male,Smartphone,FALSE,None,Urban,0.31
,Female,Smartphone,TRUE,None,Rural,3.02
,Male,Tablet,TRUE,None,Urban,2.16
,Female,Smartphone,FALSE,None,Urban,1.63
,Male,Smartphone,FALSE,None,Rural,2.75
,Female,Smartphone,FALSE,None,Urban,0.0
,Male,Smartphone,FALSE,None,Rural,2.34
,Male,Smartphone,FALSE,None,Rural,2.85
,Female,Smartphone,FALSE,None,Urban,1.06
,Male,Smartphone,FALSE,None,Urban,2.83
,Male,Smartphone,TRUE,None,Urban,3.92
,Male,Smartphone,FALSE,None,Rural,0.0
,Male,Smartphone,TRUE,None,Rural,3.47
,Male,Smartphone,TRUE,None,Urban,2.3
,Male,Laptop,TRUE,None,Urban,4.5
,Female,Laptop,FALSE,None,Rural,2.65
,Male,Laptop,TRUE,None,Urban,5.34
,Male,Tablet,FALSE,None,Rural,0.9
,Female,TV,TRUE,None,Urban,3.3
,Female,TV,FALSE,None,Urban,2.69
,Male,TV,TRUE,None,Urban,4.23
,Male,Laptop,TRUE,None,Rural,3.41
,Male,Smartphone,FALSE,None,Urban,2.9
,Female,Smartphone,TRUE,None,Urban,5.43
,Female,Smartphone,FALSE,None,Rural,1.67
,Female,Tablet,FALSE,None,Urban,0.0
,Male,TV,TRUE,None,Rural,3.39
,Female,Smartphone,FALSE,None,Urban,1.36
,Male,Smartphone,FALSE,None,Rural,0.0
,Male,TV,TRUE,None,Rural,2.75
,Female,Smartphone,TRUE,None,Urban,6.4
,Female,Smartphone,FALSE,None,Urban,2.78
,Female,Smartphone,FALSE,None,Rural,0.45
,Male,Smartphone,TRUE,None,Urban,2.52
,Male,Smartphone,TRUE,None,Urban,6.04
,Male,Smartphone,FALSE,None,Urban,2.34
,Male,Smartphone,TRUE,None,Rural,4.98
,Female,TV,TRUE,None,Urban,5.02
,Female,Smartphone,FALSE,None,Rural,1.86
,Female,Smartphone,TRUE,None,Rural,6.48
,Female,Smartphone,FALSE,None,Urban,2.42
,Male,Smartphone,TRUE,None,Urban,3.75
,Female,Smartphone,TRUE,None,Urban,3.58
,Female,TV,TRUE,None,Rural,2.51
,Female,Tablet,FALSE,None,Rural,0.0
,Male,Smartphone,TRUE,None,Urban,4.08
,Female,TV,TRUE,None,Urban,4.41
,Female,Smartphone,TRUE,None,Rural,6.82
,Female,TV,TRUE,None,Urban,6.5
,Male,Smartphone,TRUE,None,Rural,2.48
,Male,Smartphone,TRUE,None,Urban,3.9
,Female,TV,FALSE,None,Urban,2.38
,Female,Laptop,FALSE,None,Urban,2.59
,Male,TV,FALSE,None,Urban,0.3
,Male,Laptop,TRUE,None,Urban,5.12
,Male,TV,TRUE,None,Rural,6.8
,Male,Smartphone,FALSE,None,Urban,1.51
,Female,TV,FALSE,None,Urban,1.13
,Female,Smartphone,FALSE,None,Urban,0.73
,Male,Smartphone,FALSE,None,Urban,2.9
,Male,Smartphone,TRUE,None,Urban,2.1
,Female,Tablet,TRUE,None,Rural,2.44
,Female,Smartphone,FALSE,None,Urban,2.14
,Female,Smartphone,FALSE,None,Urban,2.72
,Female,Tablet,TRUE,None,Urban,3.15
,Female,Laptop,TRUE,None,Urban,3.87
,Female,Tablet,FALSE,None,Rural,0.1
,Male,Smartphone,TRUE,None,Rural,4.75
,Male,TV,TRUE,None,Urban,2.32
,Male,TV,FALSE,None,Urban,2.96
,Female,Smartphone,FALSE,None,Urban,0.91
,Male,Smartphone,FALSE,None,Urban,2.94
,Male,TV,FALSE,None,Urban,2.9
,Female,TV,FALSE,None,Urban,1.92
,Female,TV,TRUE,None,Urban,6.12
,Male,Smartphone,TRUE,None,Urban,2.87
,Female,Smartphone,FALSE,None,Rural,2.61
,Female,Tablet,FALSE,None,Urban,1.19
,Male,Laptop,FALSE,None,Urban,2.54
,Male,TV,TRUE,None,Urban,4.18
,Female,Smartphone,FALSE,None,Urban,1.64
,Male,Smartphone,FALSE,None,Rural,1.97
,Female,Smartphone,FALSE,None,Urban,0.21
,Female,Smartphone,TRUE,None,Urban,4.62
,Male,Smartphone,TRUE,None,Rural,3.59
,Male,Laptop,TRUE,None,Rural,6.34
,Male,Laptop,FALSE,None,Rural,2.89
,Male,Smartphone,TRUE,None,Rural,3.57
,Male,TV,FALSE,None,Rural,2.08
,Female,Smartphone,FALSE,None,Urban,1.63
,Male,Smartphone,FALSE,None,Rural,2.2
,Female,Tablet,FALSE,None,Urban,2.73
,Male,Smartphone,TRUE,None,Urban,5.02
,Male,Smartphone,TRUE,None,Urban,4.29
,Male,Smartphone,FALSE,None,Urban,0.95
,Female,Smartphone,FALSE,None,Urban,2.0
,Female,Smartphone,FALSE,None,Urban,1.65
,Female,TV,FALSE,None,Rural,1.68
,Female,TV,TRUE,None,Urban,4.05
,Male,TV,FALSE,None,Rural,0.0
,Male,Smartphone,TRUE,None,Rural,5.54
,Female,Tablet,FALSE,None,Urban,2.02
,Female,TV,FALSE,None,Urban,1.67
,Male,Laptop,TRUE,None,Urban,4.12
,Female,Smartphone,TRUE,None,Urban,3.23
,Male,Tablet,FALSE,None,Urban,1.25
,Male,Smartphone,FALSE,None,Urban,0.0
,Male,Smartphone,TRUE,None,Urban,2.29
,Female,TV,FALSE,None,Urban,1.9
,Male,Tablet,FALSE,None,Urban,0.0
,Female,TV,TRUE,None,Urban,2.4
,Male,Smartphone,TRUE,None,Urban,3.93
,Female,Smartphone,FALSE,None,Urban,0.0
,Male,Laptop,FALSE,None,Urban,2.42
,Female,Smartphone,FALSE,None,Urban,0.66
,Female,Smartphone,FALSE,None,Urban,1.92
,Male,Tablet,TRUE,None,Urban,4.51
,Female,Smartphone,TRUE,None,Urban,2.9
,Male,TV,TRUE,None,Rural,4.1
,Female,Laptop,FALSE,None,Urban,2.9
,Female,Smartphone,TRUE,None,Urban,5.69
,Male,Smartphone,FALSE,None,Urban,1.38
,Male,Tablet,TRUE,None,Urban,7.75
,Female,Smartphone,TRUE,None,Urban,2.31
,Male,Smartphone,TRUE,None,Urban,2.02
,Male,Tablet,FALSE,None,Rural,2.91
,Male,Smartphone,TRUE,None,Urban,4.94
,Female,Laptop,TRUE,None,Urban,3.95
,Female,Smartphone,FALSE,None,Urban,1.87
,Male,Smartphone,TRUE,None,Urban,3.07
,Male,TV,FALSE,None,Urban,0.96
,Female,TV,FALSE,None,Rural,0.26
,Female,Laptop,TRUE,None,Urban,4.53
,Male,Tablet,TRUE,None,Urban,4.04
,Female,Laptop,TRUE,None,Urban,6.81
,Male,Smartphone,TRUE,None,Urban,2.79
,Male,Tablet,TRUE,None,Urban,2.76
,Female,Smartphone,FALSE,None,Urban,0.96
,Female,Smartphone,TRUE,None,Rural,4.91
,Female,Smartphone,TRUE,None,Rural,5.7
,Female,Smartphone,TRUE,None,Rural,6.58
,Male,Tablet,TRUE,None,Rural,5.04
,Male,TV,TRUE,None,Urban,2.68
,Female,Smartphone,FALSE,None,Urban,2.73
,Male,TV,TRUE,None,Urban,3.74
,Female,Smartphone,TRUE,None,Urban,8.46
,Female,Smartphone,TRUE,None,Rural,3.93
,Male,Laptop,TRUE,None,Urban,4.05
,Female,Laptop,TRUE,None,Urban,5.21
,Female,Tablet,TRUE,None,Urban,5.47
,Female,Tablet,FALSE,None,Urban,2.56
,Female,Smartphone,TRUE,None,Urban,4.78
,Male,Smartphone,TRUE,None,Rural,2.61
,Male,TV,TRUE,None,Urban,7.41
,Male,TV,TRUE,None,Rural,3.08
,Male,Smartphone,TRUE,None,Urban,4.57
,Male,Smartphone,TRUE,None,Rural,7.2
,Male,Smartphone,TRUE,None,Rural,2.48
,Male,Smartphone,FALSE,None,Urban,2.29
,Male,Smartphone,TRUE,None,Urban,7.59
,Female,Laptop,FALSE,None,Urban,2.7
,Female,TV,TRUE,None,Rural,2.28
,Female,TV,FALSE,None,Rural,0.62
,Female,Tablet,TRUE,None,Urban,2.8
,Female,Smartphone,TRUE,None,Rural,6.48
,Male,TV,TRUE,None,Urban,5.88
,Male,Smartphone,FALSE,None,Urban,0.0
,Female,Smartphone,FALSE,None,Urban,0.6
,Male,Laptop,TRUE,None,Urban,6.41
,Female,Laptop,TRUE,None,Rural,4.95
,Male,TV,TRUE,None,Urban,5.26
,Female,Tablet,TRUE,None,Urban,5.08
,Female,Smartphone,FALSE,None,Urban,0.36
,Female,TV,TRUE,None,Urban,3.84
,Female,Tablet,FALSE,None,Urban,0.02
,Male,Smartphone,TRUE,None,Urban,2.62
,Male,Smartphone,FALSE,None,Urban,2.63
,Female,Laptop,FALSE,None,Urban,2.58
,Male,Smartphone,FALSE,None,Urban,2.32
,Male,Smartphone,TRUE,None,Urban,5.01
,Male,Smartphone,TRUE,None,Urban,2.51
,Female,Laptop,FALSE,None,Urban,2.84
,Male,Smartphone,TRUE,None,Rural,3.31
,Female,Smartphone,FALSE,None,Rural,2.65
,Male,Smartphone,TRUE,None,Urban,3.11
,Female,Tablet,TRUE,None,Urban,3.38
,Male,Smartphone,TRUE,None,Rural,5.39
,Male,Smartphone,TRUE,None,Urban,5.31
,Male,TV,TRUE,None,Rural,7.07
,Male,Laptop,TRUE,None,Urban,5.14
,Female,Smartphone,FALSE,None,Urban,2.9
,Female,Smartphone,TRUE,None,Urban,3.58
,Male,Tablet,FALSE,None,Urban,1.67
,Male,Smartphone,FALSE,None,Urban,0.0
,Female,Tablet,FALSE,None,Rural,0.73
,Male,Smartphone,TRUE,None,Urban,4.25
,Male,Smartphone,TRUE,None,Rural,3.63
,Male,TV,TRUE,None,Urban,2.71
,Female,Laptop,TRUE,None,Rural,5.56
,Male,TV,TRUE,None,Urban,5.12
,Female,Tablet,TRUE,None,Urban,2.08
,Female,Smartphone,TRUE,None,Urban,3.75
,Male,TV,TRUE,None,Urban,4.44
,Male,TV,TRUE,None,Rural,4.14
,Male,Smartphone,TRUE,None,Urban,5.75
,Female,Laptop,TRUE,None,Urban,5.91
,Female,Smartphone,FALSE,None,Urban,2.9
,Male,Smartphone,TRUE,None,Urban,4.35
,Male,Smartphone,TRUE,None,Urban,5.37
,Male,TV,TRUE,None,Urban,4.67
,Male,Smartphone,TRUE,None,Rural,5.98
,Female,Laptop,TRUE,None,Rural,4.44
,Female,Smartphone,FALSE,None,Urban,1.53
,Male,Smartphone,TRUE,None,Urban,2.59
,Male,Smartphone,TRUE,None,Rural,3.2
,Male,Smartphone,TRUE,None,Urban,2.85
,Male,Smartphone,TRUE,None,Rural,5.26
,Male,Smartphone,TRUE,None,Urban,5.45
,Male,TV,FALSE,None,Urban,2.89
,Male,Smartphone,FALSE,None,Urban,2.81
,Female,Smartphone,TRUE,None,Rural,3.3
,Male,Tablet,FALSE,None,Urban,2.24
,Female,Laptop,FALSE,None,Urban,2.67
,Male,Smartphone,FALSE,None,Urban,2.96
,Male,Tablet,TRUE,None,Urban,2.87
,Male,TV,TRUE,None,Urban,5.28
,Male,Smartphone,TRUE,None,Rural,3.24
,Female,TV,TRUE,None,Urban,4.68
,Male,TV,TRUE,None,Rural,2.96
,Female,Tablet,TRUE,None,Urban,5.54
,Male,TV,TRUE,None,Urban,4.9
,Female,Smartphone,FALSE,None,Urban,0.0
,Female,Smartphone,TRUE,None,Urban,5.84
,Male,TV,FALSE,None,Rural,0.0
,Female,TV,TRUE,None,Rural,3.25
,Female,TV,TRUE,None,Rural,5.18
,Female,Smartphone,TRUE,None,Rural,4.89
,Female,Smartphone,FALSE,None,Urban,1.62
,Male,Smartphone,TRUE,None,Urban,6.88
,Male,TV,TRUE,None,Urban,6.4
,Female,Smartphone,FALSE,None,Urban,2.44
,Male,Laptop,TRUE,None,Urban,4.93
,Male,TV,TRUE,None,Urban,4.77
,Female,TV,TRUE,None,Rural,2.03
,Male,TV,FALSE,None,Urban,1.02
,Female,Smartphone,FALSE,None,Urban,0.0
,Female,TV,TRUE,None,Urban,5.15
,Male,Smartphone,FALSE,None,Urban,0.0
,Male,TV,FALSE,None,Rural,0.46
,Female,Tablet,FALSE,None,Urban,2.3
,Male,TV,FALSE,None,Urban,0.0
,Male,Laptop,TRUE,None,Urban,3.18
,Male,TV,TRUE,None,Urban,2.06
,Male,Tablet,TRUE,None,Rural,3.02
,Male,Tablet,FALSE,None,Urban,2.97
,Female,Smartphone,TRUE,None,Urban,3.2
,Female,Tablet,TRUE,None,Urban,7.87
,Female,Smartphone,TRUE,None,Urban,6.76
,Male,TV,FALSE,None,Urban,1.04
,Female,Smartphone,FALSE,None,Rural,0.0
,Male,Laptop,FALSE,None,Urban,2.7
,Male,TV,FALSE,None,Rural,1.65
,Female,TV,TRUE,None,Urban,2.71
,Female,Tablet,TRUE,None,Rural,6.79
,Female,TV,TRUE,None,Urban,6.02
,Female,Smartphone,TRUE,None,Urban,3.99
,Male,TV,FALSE,None,Rural,1.88
,Female,Smartphone,FALSE,None,Urban,2.17
,Male,Smartphone,FALSE,None,Urban,0.0
,Male,TV,TRUE,None,Urban,7.04
,Male,TV,TRUE,None,Urban,4.99
,Female,Smartphone,FALSE,None,Rural,2.43
,Female,Smartphone,TRUE,None,Urban,4.24
,Female,Smartphone,TRUE,None,Urban,5.1
,Female,Laptop,TRUE,None,Rural,4.38
,Female,Laptop,TRUE,None,Urban,4.84
,Female,TV,TRUE,None,Urban,3.0
,Male,Smartphone,TRUE,None,Urban,4.74
,Male,Smartphone,TRUE,None,Urban,3.83
,Male,TV,FALSE,None,Urban,1.75
,Male,Smartphone,FALSE,None,Rural,0.79
,Male,Tablet,TRUE,None,Urban,5.84
,Male,Laptop,FALSE,None,Urban,2.23
,Male,Laptop,TRUE,None,Urban,6.01
,Female,Smartphone,FALSE,None,Urban,2.61
,Female,TV,TRUE,None,Urban,4.13
,Female,TV,TRUE,None,Urban,7.22
,Female,Smartphone,TRUE,None,Urban,5.55
,Female,Smartphone,TRUE,None,Urban,2.23
,Female,Smartphone,FALSE,None,Rural,2.89
,Male,Smartphone,FALSE,None,Urban,2.68
,Male,TV,FALSE,None,Rural,0.0
,Male,Smartphone,FALSE,None,Urban,1.64
,Male,Smartphone,TRUE,None,Urban,3.9
,Male,Tablet,TRUE,None,Urban,2.41
,Male,Tablet,FALSE,None,Rural,1.69
,Male,TV,TRUE,None,Urban,3.09
,Male,Smartphone,TRUE,None,Urban,2.52
,Male,Smartphone,TRUE,None,Urban,4.77
,Male,Smartphone,TRUE,None,Urban,2.79
,Female,Laptop,TRUE,None,Rural,4.28
,Male,Smartphone,FALSE,None,Urban,1.85
