Gender,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Avg_Daily_Screen_Time_hr
Female,Smartphone,TRUE,None,2.71
Male,Smartphone,TRUE,None,3.47
Female,Smartphone,TRUE,None,3.29
Male,Smartphone,FALSE,None,0.0
Male,TV,FALSE,None,0.48
Female,Tablet,TRUE,None,2.45
Female,Smartphone,TRUE,None,4.68
Male,Smartphone,FALSE,None,2.48
Female,Tablet,TRUE,None,4.07
Male,TV,FALSE,None,1.09
Female,Smartphone,FALSE,None,2.19
Female,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,3.11
Male,Smartphone,TRUE,None,2.61
Female,Smartphone,FALSE,None,2.73
Female,TV,FALSE,None,1.69
Female,Laptop,TRUE,None,7.15
Female,TV,TRUE,None,3.92
Female,Smartphone,TRUE,None,3.08
Male,Smartphone,TRUE,None,3.52
Male,Smartphone,TRUE,None,3.65
Male,TV,TRUE,None,3.12
Female,Laptop,TRUE,None,4.71
Female,Smartphone,FALSE,None,2.09
Male,Smartphone,FALSE,None,1.99
Female,Laptop,FALSE,None,2.88
Male,TV,TRUE,None,5.14
Male,Smartphone,FALSE,None,0.62
Male,Smartphone,FALSE,None,2.35
Male,Tablet,FALSE,None,1.12
Female,Smartphone,TRUE,None,6.25
Male,TV,TRUE,None,3.73
Male,TV,FALSE,None,1.23
Male,Smartphone,TRUE,None,6.05
Female,TV,TRUE,None,4.38
Male,TV,TRUE,None,2.07
Male,Smartphone,FALSE,None,1.87
Female,Laptop,FALSE,None,2.95
Female,Smartphone,FALSE,None,2.16
Female,Tablet,FALSE,None,1.73
Female,TV,TRUE,None,4.98
Female,Smartphone,TRUE,None,4.81
Female,Smartphone,FALSE,None,0.0
Female,Laptop,TRUE,None,5.41
Male,Smartphone,FALSE,None,0.68
Female,TV,FALSE,None,0.0
Male,Laptop,TRUE,None,5.07
Male,Laptop,FALSE,None,1.5
Female,Laptop,TRUE,None,6.34
Female,TV,FALSE,None,1.77
Female,Tablet,TRUE,None,6.31
Female,Smartphone,TRUE,None,7.03
Female,Smartphone,FALSE,None,0.0
Male,Tablet,FALSE,None,1.85
Male,Tablet,TRUE,None,5.48
Male,TV,TRUE,None,2.72
Female,TV,TRUE,None,6.61
Female,Smartphone,TRUE,None,6.63
Female,Smartphone,TRUE,None,3.76
Male,Smartphone,TRUE,None,2.11
Male,TV,TRUE,None,3.17
Male,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,1.63
Male,TV,FALSE,None,1.7
Female,Smartphone,TRUE,None,5.34
Male,Laptop,FALSE,None,2.04
Male,Tablet,FALSE,None,2.45
Female,TV,TRUE,None,2.03
Female,Smartphone,FALSE,None,2.38
Female,Smartphone,FALSE,None,2.92
Female,TV,TRUE,None,6.28
Male,TV,FALSE,None,1.92
Female,Smartphone,FALSE,None,1.76
Male,Smartphone,FALSE,None,3.0
Male,Smartphone,TRUE,None,4.06
Female,TV,TRUE,None,2.32
Male,Smartphone,TRUE,None,3.98
Male,TV,TRUE,None,7.44
Male,Laptop,TRUE,None,3.12
Male,TV,TRUE,None,2.47
Female,TV,TRUE,None,2.7
Female,Smartphone,TRUE,None,6.64
Male,TV,FALSE,None,0.9
Female,TV,TRUE,None,2.46
Female,TV,TRUE,None,4.34
Male,TV,TRUE,None,5.68
Male,Smartphone,TRUE,None,2.34
Female,TV,TRUE,None,4.01
Male,Smartphone,TRUE,None,4.53
Female,TV,FALSE,None,2.89
Female,Smartphone,FALSE,None,1.84
Female,Tablet,TRUE,None,5.41
Male,Smartphone,TRUE,None,2.47
Female,TV,TRUE,None,4.03
Female,Smartphone,FALSE,None,1.92
Female,Smartphone,TRUE,None,6.1
Male,TV,TRUE,None,3.09
Female,Smartphone,TRUE,None,9.08
Male,Tablet,FALSE,None,1.71
Female,Smartphone,FALSE,None,2.6
Female,TV,TRUE,None,3.89
Male,Smartphone,TRUE,None,4.94
Female,Tablet,TRUE,None,2.32
Male,TV,FALSE,None,1.14
Female,TV,FALSE,None,2.19
Male,Smartphone,FALSE,None,0.0
Male,Tablet,FALSE,None,1.18
Male,Smartphone,TRUE,None,5.91
Male,TV,TRUE,None,3.39
Male,Smartphone,FALSE,None,1.56
Female,TV,TRUE,None,3.75
Male,Smartphone,TRUE,None,4.56
Female,Tablet,TRUE,None,5.24
Male,Smartphone,TRUE,None,3.5
Female,TV,TRUE,None,7.65
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.17
Female,TV,TRUE,None,3.4
Male,Smartphone,FALSE,None,1.25
Male,Laptop,TRUE,None,6.8
Male,Smartphone,FALSE,None,1.95
Female,Tablet,TRUE,None,3.31
Female,TV,FALSE,None,1.16
Male,Smartphone,TRUE,None,2.05
Female,Smartphone,TRUE,None,4.77
Female,TV,FALSE,None,1.07
Female,Smartphone,FALSE,None,2.43
Male,TV,TRUE,None,3.97
Male,Tablet,FALSE,None,2.19
Male,TV,FALSE,None,0.51
Female,Laptop,TRUE,None,4.45
Female,Smartphone,TRUE,None,4.61
Female,Tablet,FALSE,None,0.8
Female,Smartphone,TRUE,None,2.39
Female,Smartphone,TRUE,None,5.12
Female,Smartphone,FALSE,None,2.97
Male,TV,FALSE,None,0.71
Male,Laptop,TRUE,None,4.47
Female,TV,TRUE,None,2.47
Female,Smartphone,FALSE,None,2.87
Female,Smartphone,FALSE,None,0.29
Male,Smartphone,TRUE,None,6.65
Male,Smartphone,FALSE,None,1.63
Male,Smartphone,FALSE,None,1.38
Male,Smartphone,TRUE,None,7.36
Female,Smartphone,FALSE,None,1.46
Male,TV,FALSE,None,2.85
Female,Smartphone,TRUE,None,6.34
Male,Smartphone,TRUE,None,4.72
Male,Smartphone,FALSE,None,2.75
Male,Laptop,FALSE,None,2.64
Female,Smartphone,TRUE,None,4.2
Female,Laptop,FALSE,None,2.55
Male,Smartphone,FALSE,None,0.36
Male,Smartphone,TRUE,None,5.46
Female,TV,TRUE,None,5.01
Male,TV,FALSE,None,1.84
Male,Smartphone,TRUE,None,3.78
Female,Smartphone,FALSE,None,2.06
Female,Smartphone,TRUE,None,3.81
Female,Tablet,TRUE,None,2.99
Female,Smartphone,FALSE,None,1.79
Female,TV,TRUE,None,2.07
Male,TV,FALSE,None,2.44
Female,Tablet,FALSE,None,2.5
Female,Tablet,TRUE,None,6.5
Male,Tablet,TRUE,None,3.77
Female,Smartphone,FALSE,None,2.26
Female,Smartphone,FALSE,None,1.76
Female,Smartphone,TRUE,None,2.7
Male,Laptop,FALSE,None,1.93
Female,Smartphone,TRUE,None,2.93
Female,Smartphone,TRUE,None,2.48
Female,TV,FALSE,None,1.35
Female,Smartphone,TRUE,None,3.21
Male,TV,TRUE,None,4.41
Female,TV,FALSE,None,1.25
Male,Smartphone,TRUE,None,2.82
Male,TV,FALSE,None,2.37
Female,TV,FALSE,None,0.6
Female,Smartphone,FALSE,None,2.77
Male,Laptop,FALSE,None,2.04
Male,TV,FALSE,None,2.37
Male,Smartphone,TRUE,None,5.53
Male,Smartphone,FALSE,None,2.78
Female,Smartphone,TRUE,None,6.68
Male,TV,FALSE,None,2.64
Male,Smartphone,TRUE,None,2.7
Male,Smartphone,TRUE,None,2.34
Female,Laptop,FALSE,None,2.43
Female,Smartphone,FALSE,None,0.0
Male,Laptop,TRUE,None,4.68
Female,Smartphone,FALSE,None,2.46
Female,TV,TRUE,None,3.31
Male,Tablet,TRUE,None,5.32
Male,TV,TRUE,None,3.03
Male,Smartphone,FALSE,None,2.86
Male,TV,TRUE,None,5.88
Female,Smartphone,FALSE,None,2.38
Male,Smartphone,FALSE,None,0.87
Female,TV,FALSE,None,0.82
Male,TV,TRUE,None,5.41
Male,Smartphone,FALSE,None,2.91
Male,Laptop,TRUE,None,4.99
Male,TV,FALSE,None,0.22
Female,Smartphone,TRUE,None,4.1
Male,TV,FALSE,None,0.2
Female,Smartphone,FALSE,None,2.96
Female,Smartphone,TRUE,None,5.87
Male,TV,TRUE,None,3.01
Male,Laptop,TRUE,None,5.15
Female,Laptop,FALSE,None,2.61
Female,Tablet,FALSE,None,1.51
Male,TV,FALSE,None,2.31
Male,Laptop,TRUE,None,3.25
Female,TV,TRUE,None,4.03
Male,Smartphone,FALSE,None,0.68
Male,TV,FALSE,None,0.0
Female,Tablet,TRUE,None,4.54
Male,Laptop,TRUE,None,4.01
Male,Laptop,TRUE,None,7.14
Male,Tablet,TRUE,None,6.51
Male,Smartphone,TRUE,None,4.94
Male,Smartphone,TRUE,None,4.26
Male,Smartphone,TRUE,None,5.03
Male,Laptop,TRUE,None,3.48
Female,Tablet,TRUE,None,5.34
Male,TV,FALSE,None,1.6
Female,Tablet,TRUE,None,5.45
Male,Tablet,FALSE,None,0.0
Female,TV,TRUE,None,2.97
Female,TV,TRUE,None,5.27
Female,Smartphone,FALSE,None,1.34
Male,Smartphone,FALSE,None,2.85
Male,Laptop,FALSE,None,2.52
Female,Laptop,FALSE,None,2.1
Female,Laptop,FALSE,None,2.51
Female,TV,TRUE,None,4.64
Male,Laptop,TRUE,None,4.07
Female,TV,FALSE,None,1.05
Female,Tablet,FALSE,None,0.0
Male,Smartphone,FALSE,None,1.82
Female,Smartphone,TRUE,None,3.53
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.39
Male,TV,TRUE,None,5.4
Male,Laptop,TRUE,None,6.42
Female,Smartphone,FALSE,None,2.54
Male,Laptop,TRUE,None,4.4
Male,Tablet,TRUE,None,4.81
Male,Smartphone,TRUE,None,5.45
Male,Laptop,TRUE,None,5.85
Female,TV,TRUE,None,4.68
Male,TV,TRUE,None,2.52
Female,Smartphone,FALSE,None,1.17
Female,Smartphone,FALSE,None,2.87
Male,Smartphone,TRUE,None,5.15
Female,Laptop,TRUE,None,3.91
Female,Smartphone,TRUE,None,2.93
Female,TV,TRUE,None,2.75
Female,Tablet,FALSE,None,2.46
Male,TV,TRUE,None,8.06
Male,Smartphone,TRUE,None,3.3
Male,Tablet,FALSE,None,1.48
Male,TV,TRUE,None,2.12
Male,Smartphone,FALSE,None,2.04
Male,Smartphone,TRUE,None,2.31
Male,TV,FALSE,None,0.43
Male,TV,TRUE,None,2.39
Male,Tablet,TRUE,None,2.28
Male,Smartphone,TRUE,None,6.31
Female,Tablet,FALSE,None,1.51
Male,Tablet,TRUE,None,5.39
Male,Smartphone,FALSE,None,1.86
Female,Laptop,FALSE,None,2.2
Male,Tablet,FALSE,None,0.14
Female,TV,FALSE,None,2.59
Male,TV,FALSE,None,1.21
Female,TV,TRUE,None,5.06
Male,Smartphone,TRUE,None,5.52
Female,Smartphone,TRUE,None,4.65
Male,Tablet,TRUE,None,7.4
Female,Smartphone,TRUE,None,5.6
Female,Laptop,TRUE,None,4.99
Female,Smartphone,TRUE,None,5.44
Female,Laptop,FALSE,None,2.79
Female,TV,FALSE,None,2.97
Male,Laptop,TRUE,None,5.43
Male,Tablet,TRUE,None,9.98
Male,Smartphone,TRUE,None,2.09
Male,Laptop,TRUE,None,4.05
Male,TV,TRUE,None,4.71
Male,Tablet,TRUE,None,4.1
Male,TV,TRUE,None,6.26
Male,Smartphone,FALSE,None,1.59
Female,Smartphone,FALSE,None,1.88
Female,Smartphone,TRUE,None,9.23
Male,Tablet,FALSE,None,1.56
Male,Laptop,TRUE,None,4.37
Female,Smartphone,FALSE,None,0.0
Male,Tablet,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.65
Female,TV,TRUE,None,2.37
Female,TV,TRUE,None,4.32
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,5.17
Male,Smartphone,TRUE,None,4.27
Male,TV,FALSE,None,0.1
Female,Smartphone,TRUE,None,3.76
Female,Smartphone,TRUE,None,3.36
Male,Smartphone,TRUE,None,5.5
Female,TV,TRUE,None,6.52
Male,Tablet,FALSE,None,1.87
Female,Tablet,TRUE,None,4.37
Male,Tablet,TRUE,None,2.98
Male,Smartphone,TRUE,None,6.28
Female,TV,FALSE,None,2.89
Male,Smartphone,TRUE,None,5.98
Male,Tablet,TRUE,None,3.64
Female,Tablet,TRUE,None,6.59
Female,TV,TRUE,None,2.55
Female,Smartphone,FALSE,None,1.96
Male,Smartphone,FALSE,None,1.73
Female,Smartphone,FALSE,None,0.16
Female,Smartphone,FALSE,None,2.9
Male,Smartphone,TRUE,None,4.21
Male,Tablet,FALSE,None,0.0
Male,TV,TRUE,None,3.37
Female,TV,FALSE,None,0.87
Female,TV,FALSE,None,2.32
Female,Tablet,TRUE,None,5.1
Female,TV,FALSE,None,1.63
Male,Smartphone,FALSE,None,1.72
Male,Laptop,TRUE,None,4.23
Female,Smartphone,TRUE,None,5.49
Female,Tablet,FALSE,None,0.27
Male,Laptop,FALSE,None,2.78
Female,Tablet,TRUE,None,7.07
Female,Smartphone,TRUE,None,2.93
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,2.89
Female,Smartphone,TRUE,None,5.53
Female,Smartphone,FALSE,None,0.97
Male,Smartphone,TRUE,None,3.73
Female,Laptop,FALSE,None,2.39
Female,TV,FALSE,None,0.0
Male,Smartphone,TRUE,None,5.66
Female,TV,FALSE,None,2.68
Male,Laptop,TRUE,None,4.73
Male,Smartphone,FALSE,None,0.94
Female,Smartphone,FALSE,None,0.0
Female,Tablet,TRUE,None,4.56
Male,TV,FALSE,None,1.66
Female,TV,FALSE,None,2.44
Male,Tablet,TRUE,None,6.55
Male,Laptop,FALSE,None,2.45
Male,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.89
Female,Smartphone,FALSE,None,2.91
Male,Smartphone,FALSE,None,2.98
Female,Tablet,FALSE,None,2.61
Female,Tablet,TRUE,None,3.31
Female,TV,TRUE,None,4.03
Female,Smartphone,TRUE,None,3.9
Female,Smartphone,FALSE,None,1.75
Female,TV,TRUE,None,9.15
Female,TV,TRUE,None,7.4
Female,TV,FALSE,None,1.8
Male,TV,FALSE,None,1.09
Female,Tablet,FALSE,None,2.0
Female,Smartphone,TRUE,None,4.23
Female,Tablet,FALSE,None,0.17
Female,TV,FALSE,None,2.28
Male,Tablet,FALSE,None,1.19
Male,Smartphone,TRUE,None,4.3
Female,Smartphone,TRUE,None,5.34
Male,Smartphone,FALSE,None,2.61
Female,TV,TRUE,None,4.27
Male,TV,TRUE,None,2.68
Male,Tablet,TRUE,None,2.22
Male,TV,TRUE,None,7.72
Female,Smartphone,TRUE,None,4.71
Male,Smartphone,TRUE,None,5.96
Female,Smartphone,TRUE,None,4.44
Female,Smartphone,TRUE,None,6.0
Female,Smartphone,TRUE,None,6.71
Female,Smartphone,TRUE,None,4.25
Male,Laptop,FALSE,None,2.94
Female,Smartphone,FALSE,None,0.66
Female,Tablet,FALSE,None,3.0
Female,Smartphone,TRUE,None,4.26
Male,TV,TRUE,None,5.63
Male,Tablet,FALSE,None,1.76
Male,Smartphone,TRUE,None,3.9
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,2.48
Male,Tablet,TRUE,None,5.93
Male,TV,FALSE,None,0.33
Male,Smartphone,TRUE,None,3.63
Female,Smartphone,FALSE,None,0.99
Female,TV,FALSE,None,1.01
Male,Smartphone,FALSE,None,0.69
Female,Tablet,TRUE,None,9.88
Female,Tablet,TRUE,None,2.74
Female,TV,FALSE,None,1.57
Female,Smartphone,FALSE,None,1.27
Male,Laptop,FALSE,None,1.85
Female,Tablet,FALSE,None,1.82
Male,TV,TRUE,None,3.91
Female,Smartphone,TRUE,None,2.51
Female,Smartphone,FALSE,None,1.29
Female,Smartphone,FALSE,None,1.74
Male,TV,FALSE,None,0.0
Male,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.67
Female,Smartphone,TRUE,None,3.88
Male,Laptop,FALSE,None,2.2
Female,Smartphone,TRUE,None,2.79
Male,Smartphone,FALSE,None,1.72
Female,Smartphone,TRUE,None,2.1
Male,Smartphone,TRUE,None,5.53
Female,Tablet,FALSE,None,0.42
Female,Smartphone,FALSE,None,2.92
Female,TV,FALSE,None,1.0
Female,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.48
Female,Laptop,TRUE,None,3.59
Female,Smartphone,TRUE,None,3.25
Female,Tablet,FALSE,None,2.44
Female,Smartphone,TRUE,None,2.49
Female,TV,FALSE,None,0.42
Male,Smartphone,TRUE,None,4.47
Female,Tablet,TRUE,None,2.23
Male,Laptop,FALSE,None,1.95
Female,Smartphone,TRUE,None,4.5
Female,Tablet,FALSE,None,2.63
Female,Laptop,TRUE,None,4.69
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,1.33
Male,Laptop,TRUE,None,3.7
Male,TV,TRUE,None,6.36
Female,Smartphone,TRUE,None,4.5
Female,TV,FALSE,None,2.75
Female,Laptop,FALSE,None,1.25
Male,TV,TRUE,None,2.94
Female,TV,FALSE,None,1.45
Female,Smartphone,TRUE,None,3.33
Male,Tablet,FALSE,None,1.63
Male,Smartphone,TRUE,None,5.84
Male,Smartphone,TRUE,None,4.99
Male,Laptop,TRUE,None,3.03
Female,Tablet,FALSE,None,2.81
Female,Smartphone,TRUE,None,4.57
Male,Smartphone,TRUE,None,5.25
Female,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.02
Female,TV,FALSE,None,0.38
Female,Tablet,TRUE,None,5.41
Male,Smartphone,TRUE,None,4.53
Female,Smartphone,TRUE,None,4.44
Male,Tablet,FALSE,None,2.18
Male,TV,TRUE,None,2.09
Male,Laptop,TRUE,None,4.26
Male,Laptop,TRUE,None,4.76
Female,Smartphone,TRUE,None,6.13
Male,Laptop,FALSE,None,2.78
Male,TV,TRUE,None,5.95
Male,Smartphone,FALSE,None,2.98
Female,Smartphone,TRUE,None,3.78
Male,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.92
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.8
Male,Smartphone,TRUE,None,4.92
Female,TV,FALSE,None,0.0
Male,Smartphone,TRUE,None,2.46
Male,TV,FALSE,None,0.71
Male,Tablet,FALSE,None,2.87
Male,Smartphone,TRUE,None,2.55
Female,Smartphone,TRUE,None,3.82
Female,Laptop,FALSE,None,2.82
Female,Laptop,TRUE,None,4.85
Male,Smartphone,TRUE,None,6.58
Male,Smartphone,TRUE,None,5.77
Female,TV,TRUE,None,3.95
Female,Tablet,FALSE,None,2.02
Female,Tablet,FALSE,None,2.49
Male,Smartphone,FALSE,None,2.44
Female,Smartphone,TRUE,None,5.65
Female,Smartphone,FALSE,None,1.6
Female,Smartphone,TRUE,None,4.71
Female,Smartphone,FALSE,None,0.22
Male,Tablet,TRUE,None,6.41
Male,Tablet,TRUE,None,4.71
Female,TV,TRUE,None,3.16
Female,Laptop,FALSE,None,2.65
Male,Smartphone,FALSE,None,2.88
Female,Tablet,TRUE,None,4.3
Male,Smartphone,FALSE,None,1.43
Female,TV,TRUE,None,4.6
Female,Laptop,FALSE,None,2.08
Female,Smartphone,FALSE,None,2.41
Male,Smartphone,TRUE,None,2.94
Female,Laptop,TRUE,None,4.93
Female,TV,FALSE,None,0.19
Female,TV,TRUE,None,5.78
Male,Smartphone,TRUE,None,4.89
Female,Smartphone,TRUE,None,4.64
Female,Smartphone,TRUE,None,3.27
Male,TV,TRUE,None,3.19
Male,Smartphone,TRUE,None,5.98
Female,Smartphone,TRUE,None,3.03
Male,Smartphone,TRUE,None,5.15
Male,Laptop,TRUE,None,3.99
Male,Laptop,FALSE,None,1.87
Female,Smartphone,TRUE,None,2.96
Female,TV,FALSE,None,0.0
Male,Smartphone,TRUE,None,5.97
Female,TV,FALSE,None,2.17
Male,TV,TRUE,None,2.73
Male,Laptop,FALSE,None,1.55
Female,Laptop,TRUE,None,5.41
Female,TV,FALSE,None,0.37
Female,Smartphone,TRUE,None,5.19
Male,Smartphone,FALSE,None,1.7
Male,Laptop,FALSE,None,2.58
Female,Smartphone,TRUE,None,2.43
Female,Laptop,TRUE,None,4.47
Male,Smartphone,TRUE,None,5.64
Male,Laptop,TRUE,None,5.89
Female,Smartphone,FALSE,None,2.16
Female,Laptop,FALSE,None,2.76
Female,Smartphone,FALSE,None,2.86
Male,TV,FALSE,None,2.55
Female,Tablet,FALSE,None,0.89
Male,Smartphone,TRUE,None,3.99
Female,Laptop,FALSE,None,1.64
Male,TV,FALSE,None,0.0
Female,Laptop,TRUE,None,5.03
Female,Tablet,TRUE,None,3.73
Female,Smartphone,FALSE,None,0.0
Female,Tablet,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.88
Male,TV,FALSE,None,0.4
Female,TV,FALSE,None,0.0
Female,Tablet,FALSE,None,2.93
Female,Smartphone,TRUE,None,2.37
Female,Smartphone,FALSE,None,2.82
Female,Smartphone,TRUE,None,5.23
Female,Smartphone,FALSE,None,2.73
Female,Smartphone,TRUE,None,4.94
Female,Smartphone,FALSE,None,0.0
Male,TV,TRUE,None,5.49
Male,Tablet,FALSE,None,1.71
Female,Smartphone,FALSE,None,2.27
Male,Tablet,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.95
Male,TV,FALSE,None,0.45
Male,Smartphone,TRUE,None,5.79
Male,TV,FALSE,None,2.44
Female,Smartphone,TRUE,None,3.73
Female,TV,FALSE,None,2.95
Male,TV,FALSE,None,2.77
Female,Tablet,FALSE,None,1.91
Male,Smartphone,TRUE,None,4.85
Male,Tablet,TRUE,None,2.4
Female,TV,FALSE,None,1.87
Male,Laptop,TRUE,None,3.38
Female,Smartphone,FALSE,None,0.0
Female,Tablet,TRUE,None,3.31
Male,Smartphone,FALSE,None,1.81
Female,Tablet,TRUE,None,3.58
Male,TV,FALSE,None,1.56
Male,Smartphone,TRUE,None,3.08
Female,Smartphone,TRUE,None,6.26
Male,TV,FALSE,None,2.69
Female,Tablet,TRUE,None,2.73
Female,Tablet,TRUE,None,2.42
Male,Smartphone,TRUE,None,4.83
Male,TV,FALSE,None,2.67
Male,Smartphone,TRUE,None,3.03
Male,Smartphone,TRUE,None,2.32
Female,Smartphone,FALSE,None,2.83
Male,Smartphone,TRUE,None,4.48
Female,Smartphone,FALSE,None,1.49
Male,Smartphone,FALSE,None,1.76
Female,Smartphone,TRUE,None,4.79
Female,TV,TRUE,None,5.49
Male,Smartphone,FALSE,None,0.88
Male,TV,TRUE,None,3.51
Female,Smartphone,FALSE,None,2.39
Female,Smartphone,TRUE,None,5.02
Male,Smartphone,FALSE,None,0.06
Male,Laptop,FALSE,None,2.73
Female,Laptop,FALSE,None,2.81
Male,Smartphone,TRUE,None,6.4
Male,Laptop,TRUE,None,4.45
Female,Smartphone,TRUE,None,5.58
Female,TV,FALSE,None,2.89
Male,Smartphone,TRUE,None,4.91
Female,Smartphone,FALSE,None,0.0
Male,TV,TRUE,None,3.56
Female,TV,FALSE,None,0.0
Female,TV,TRUE,None,5.24
Female,TV,FALSE,None,1.83
Male,Smartphone,TRUE,None,3.24
Male,TV,TRUE,None,2.78
Male,Smartphone,TRUE,None,5.65
Male,Smartphone,TRUE,None,4.71
Female,TV,FALSE,None,1.35
Male,Smartphone,FALSE,None,2.92
Female,TV,TRUE,None,4.23
Female,Smartphone,TRUE,None,3.46
Male,Smartphone,FALSE,None,1.37
Male,Smartphone,TRUE,None,2.77
Female,Laptop,FALSE,None,2.21
Male,Smartphone,TRUE,None,5.34
Female,TV,FALSE,None,2.1
Male,Smartphone,TRUE,None,2.78
Female,Smartphone,FALSE,None,2.65
Female,TV,FALSE,None,1.87
Male,Laptop,TRUE,None,6.33
Female,TV,TRUE,None,11.25
Male,Smartphone,FALSE,None,2.88
Female,Laptop,FALSE,None,2.67
Male,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,5.11
Female,TV,TRUE,None,2.27
Female,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,3.21
Female,Laptop,TRUE,None,3.7
Male,Smartphone,FALSE,None,2.09
Female,Laptop,FALSE,None,2.88
Female,TV,FALSE,None,1.84
Female,Smartphone,TRUE,None,5.14
Female,Smartphone,TRUE,None,4.96
Male,TV,TRUE,None,3.23
Female,TV,TRUE,None,6.82
Female,TV,FALSE,None,2.35
Female,TV,FALSE,None,2.57
Female,Tablet,FALSE,None,0.64
Female,Tablet,FALSE,None,1.35
Male,Smartphone,TRUE,None,4.56
Female,TV,FALSE,None,2.38
Male,Smartphone,TRUE,None,5.95
Female,Smartphone,TRUE,None,6.58
Female,Laptop,TRUE,None,4.24
Male,Smartphone,TRUE,None,4.74
Male,Smartphone,TRUE,None,7.69
Male,Smartphone,FALSE,None,0.65
Female,Laptop,FALSE,None,1.39
Female,Smartphone,TRUE,None,3.48
Female,Smartphone,TRUE,None,5.68
Male,TV,TRUE,None,2.93
Female,Smartphone,TRUE,None,6.61
Female,TV,FALSE,None,1.56
Male,TV,TRUE,None,4.52
Female,Tablet,FALSE,None,1.68
Female,TV,FALSE,None,2.93
Male,TV,FALSE,None,1.96
Male,TV,TRUE,None,7.39
Female,Smartphone,TRUE,None,2.17
Male,Smartphone,TRUE,None,2.35
Female,Smartphone,FALSE,None,1.9
Male,TV,FALSE,None,2.73
Male,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.9
Male,Smartphone,TRUE,None,6.21
Male,Tablet,TRUE,None,2.06
Female,TV,TRUE,None,5.35
Male,Tablet,TRUE,None,6.9
Male,Tablet,TRUE,None,4.47
Female,Smartphone,FALSE,None,0.0
Male,TV,TRUE,None,9.16
Female,Laptop,TRUE,None,4.42
Male,TV,TRUE,None,4.92
Female,TV,TRUE,None,4.93
Male,Tablet,TRUE,None,7.89
Male,TV,TRUE,None,6.04
Female,Laptop,TRUE,None,4.68
Female,TV,FALSE,None,2.19
Female,TV,FALSE,None,2.46
Male,Smartphone,FALSE,None,1.14
Male,TV,TRUE,None,5.06
Female,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,3.98
Female,Laptop,TRUE,None,3.52
Female,Smartphone,TRUE,None,5.88
Male,Laptop,TRUE,None,6.09
Female,TV,TRUE,None,5.6
Male,Smartphone,TRUE,None,4.14
Male,TV,TRUE,None,5.17
Female,Smartphone,TRUE,None,3.57
Male,Smartphone,TRUE,None,4.53
Female,TV,TRUE,None,2.24
Female,Tablet,FALSE,None,1.95
Male,Smartphone,TRUE,None,6.48
Female,Smartphone,FALSE,None,2.4
Male,Laptop,FALSE,None,2.6
Male,TV,FALSE,None,1.06
Male,Tablet,TRUE,None,5.06
Male,TV,TRUE,None,4.22
Male,Tablet,TRUE,None,4.36
Female,Smartphone,TRUE,None,9.74
Female,TV,TRUE,None,2.14
Male,Smartphone,TRUE,None,7.76
Male,Tablet,TRUE,None,2.49
Male,Smartphone,TRUE,None,3.86
Female,Smartphone,FALSE,None,0.91
Female,Tablet,TRUE,None,5.05
Female,Laptop,TRUE,None,3.44
Female,Laptop,TRUE,None,4.72
Female,Smartphone,FALSE,None,0.95
Female,TV,TRUE,None,4.82
Male,Smartphone,TRUE,None,5.77
Female,Tablet,TRUE,None,2.36
Female,TV,FALSE,None,2.41
Female,Smartphone,FALSE,None,2.74
Female,Smartphone,TRUE,None,3.62
Female,Smartphone,FALSE,None,0.19
Male,Laptop,TRUE,None,5.94
Male,Laptop,FALSE,None,2.43
Male,Smartphone,FALSE,None,1.64
Female,Tablet,FALSE,None,2.09
Male,Laptop,FALSE,None,2.88
Female,Smartphone,FALSE,None,2.73
Male,TV,TRUE,None,4.84
Male,Smartphone,FALSE,None,2.11
Female,Smartphone,FALSE,None,2.33
Male,TV,TRUE,None,5.02
Male,TV,TRUE,None,4.97
Female,TV,TRUE,None,5.1
Female,TV,TRUE,None,3.44
Female,Laptop,FALSE,None,2.52
Female,TV,TRUE,None,7.08
